living_area_sqft,bedrooms,bathrooms,property_age,lot_size,parking_spaces,property_condition,neighborhood_quality,distance_to_transit,distance_to_school,crime_index,accessibility_score,local_income,unemployment_rate,inflation_rate,property_price
2059.2,5,3.5,11.2,13132.4,2,Good,7.95,3.87,1.29,13.78,10.0,99.32,3.91,3.24,78.27
919.0,1,1.5,18.5,5636.1,1,Average,7.87,,2.92,31.64,10.0,118.66,5.35,4.13,33.28
1843.8,1,1.5,8.4,9379.0,1,Good,4.84,2.29,1.37,56.24,9.57,78.51,4.42,2.99,39.55
1483.3,3,2.0,18.2,6588.4,3,Excellent,6.62,4.31,1.18,18.88,8.74,101.86,5.79,4.49,53.99
2124.6,4,3.0,22.9,6792.5,2,Average,4.88,2.11,2.97,40.7,10.0,94.34,5.7,3.5,55.98
5200.0,6,5.0,17.6,27647.3,3,Excellent,7.27,1.05,4.71,29.94,10.0,111.97,3.77,2.53,115.0
2272.5,4,2.5,13.0,7403.6,1,Good,7.98,1.33,3.32,25.91,10.0,115.43,6.21,3.33,73.74
1790.5,3,2.0,6.4,7606.6,3,Average,4.69,4.49,3.19,66.04,9.88,76.96,5.01,3.76,48.09
2759.0,4,3.0,18.6,13025.9,3,Good,4.17,0.44,1.12,46.6,10.0,87.98,3.85,4.13,69.35
2366.0,3,2.5,43.0,9605.1,2,Good,8.47,6.08,4.11,20.61,8.19,112.36,5.61,3.97,62.28
2314.7,4,2.5,0.1,9060.1,1,Good,9.99,2.99,0.78,18.09,10.0,109.58,7.14,3.16,74.6
2471.0,4,3.5,2.6,7908.1,1,Good,7.39,4.35,0.82,26.56,9.55,106.83,4.98,3.01,65.54
4104.3,5,4.5,2.3,13490.5,2,Good,7.52,1.55,2.44,23.3,10.0,116.81,3.39,4.7,92.05
1345.1,1,1.0,46.2,7925.4,2,Average,5.9,1.01,1.86,36.26,10.0,87.05,6.22,3.42,42.19
2358.5,5,3.5,19.6,8263.0,3,Good,6.82,5.42,1.05,36.02,8.91,96.12,6.93,2.55,59.29
1444.9,3,2.0,54.6,8118.1,1,Fair,7.13,0.55,3.84,30.15,10.0,101.91,4.01,2.96,50.59
2427.0,4,3.0,15.7,7753.8,2,Average,6.17,0.78,3.6,43.72,10.0,95.63,4.32,1.93,52.62
1448.8,2,2.0,11.1,4467.4,1,Fair,8.93,1.27,1.41,22.35,10.0,109.52,5.24,2.18,46.85
1726.6,2,1.5,28.3,8398.5,1,Average,6.82,1.58,1.25,8.88,10.0,112.67,3.07,3.0,48.11
1802.1,2,1.0,3.2,7016.8,2,Average,7.05,0.93,1.95,22.02,10.0,68.8,7.49,2.8,49.59
2811.7,4,3.5,8.6,14226.1,3,Average,6.21,8.0,0.74,33.03,7.05,103.96,5.14,2.89,67.04
2755.8,3,2.5,11.3,13304.9,3,Average,6.39,0.29,1.41,43.87,10.0,102.89,5.25,3.98,76.9
1292.1,2,1.0,6.4,4590.6,1,Good,8.69,5.41,2.08,13.05,9.57,131.94,5.59,4.06,65.78
2037.0,3,2.0,8.4,8731.4,2,Average,6.76,1.89,0.9,39.98,10.0,75.77,4.92,2.53,52.67
1558.8,3,2.0,1.5,7298.1,1,Average,6.8,5.99,0.71,37.72,9.37,107.35,4.63,4.82,50.02
1286.3,2,1.5,4.0,5613.9,1,Average,6.83,5.29,1.06,38.48,8.49,95.93,4.16,3.48,45.45
1852.0,4,2.5,7.4,6580.3,2,Average,5.84,0.61,1.01,33.63,10.0,114.64,3.9,3.41,54.54
1793.7,4,2.5,28.6,10487.0,2,Good,3.97,3.71,1.28,45.15,9.13,75.67,5.65,2.81,53.75
4672.0,6,4.5,3.6,14281.9,2,Excellent,9.33,1.72,3.62,8.0,10.0,115.83,6.69,3.17,104.56
2325.1,4,2.5,7.7,12309.9,2,Good,8.42,5.71,1.7,47.76,10.0,98.2,6.24,4.92,71.66
1233.8,2,1.5,1.2,6401.1,2,Good,8.75,6.29,1.39,23.36,9.42,117.0,4.88,2.59,53.59
1639.8,2,1.5,14.7,5129.6,1,Good,4.57,0.87,2.21,63.72,10.0,88.91,4.99,3.6,50.72
2856.9,5,3.5,17.0,12774.2,2,Average,9.1,2.28,2.68,8.0,10.0,145.79,6.98,2.99,79.28
4150.4,6,5.0,36.1,21474.6,2,Average,10.0,3.09,2.95,18.88,10.0,142.54,4.32,2.04,104.8
1147.0,2,1.5,30.8,,3,Average,8.38,2.71,2.36,17.53,10.0,122.5,3.36,2.25,50.87
1034.9,3,1.5,6.0,4029.5,2,Good,9.47,1.13,2.68,13.57,10.0,129.21,5.48,3.86,53.05
3846.2,5,4.0,2.7,19234.4,2,Good,7.94,1.22,0.99,22.59,10.0,115.97,6.14,2.11,99.69
2290.1,3,2.5,3.1,8471.0,2,Good,4.98,6.45,0.56,38.2,8.99,99.25,2.5,2.47,70.63
1474.5,3,2.0,62.5,8391.1,2,Good,7.41,0.31,1.15,22.47,10.0,105.41,5.64,4.02,44.04
2409.4,4,2.5,20.1,13378.6,2,Good,4.66,1.17,4.42,48.23,10.0,87.85,3.96,3.93,53.99
800.0,2,1.5,0.8,5948.1,1,Good,5.42,,3.19,40.07,10.0,79.99,3.64,3.44,47.99
2000.6,3,2.5,2.6,10516.1,2,Good,7.07,1.68,1.59,30.73,10.0,120.48,4.88,2.52,69.85
2241.1,3,2.0,12.0,9819.9,1,Average,6.83,3.91,0.25,25.57,8.96,111.62,3.93,2.51,69.43
2761.4,4,2.5,4.2,13404.2,2,Average,7.33,2.63,4.67,33.44,9.9,122.95,3.25,2.41,73.37
1401.3,1,1.0,29.3,6880.4,1,Average,3.27,2.69,2.24,53.34,9.59,89.0,5.32,3.3,44.67
2059.0,2,1.5,15.3,9664.4,1,Good,6.22,4.41,6.11,55.27,10.0,60.41,5.15,3.88,65.98
1445.3,3,2.0,17.1,8176.0,4,Good,7.49,5.55,3.59,26.57,9.69,121.67,3.31,3.08,61.57
2185.0,4,3.0,11.2,8584.9,3,Average,7.85,0.76,2.74,23.91,10.0,121.81,3.65,4.06,71.71
1460.6,3,1.5,5.3,7595.5,1,Good,7.96,0.57,1.0,36.7,10.0,122.86,5.71,4.61,60.67
1732.2,2,1.5,16.0,6664.9,0,Good,6.95,1.35,1.04,27.94,10.0,108.32,5.78,3.69,55.23
1410.2,2,2.0,22.7,5254.7,1,Good,5.82,5.82,1.46,37.25,9.78,95.26,2.5,2.46,48.92
2509.6,3,2.5,8.3,9486.3,2,Good,7.4,2.7,2.94,22.72,10.0,114.84,3.81,3.46,73.7
2698.5,5,3.0,12.7,13740.3,3,Fair,5.96,0.69,2.16,39.93,10.0,106.23,5.11,4.42,81.48
1840.7,3,2.0,33.0,8548.7,2,Fair,8.12,0.77,5.43,16.17,10.0,129.97,5.67,2.93,50.53
2025.1,2,1.5,2.9,10979.4,1,Average,7.27,7.51,2.09,36.16,8.14,108.25,5.65,2.91,54.9
1203.5,2,1.5,14.2,4654.0,1,Average,6.39,1.66,3.33,36.51,10.0,95.85,5.86,4.25,42.59
1799.2,2,2.0,7.7,7787.2,1,Average,5.12,1.14,0.98,52.9,9.56,84.11,4.41,2.32,53.93
1963.4,4,2.0,21.8,5530.6,1,Average,8.52,3.99,6.09,26.96,9.48,117.14,5.4,3.55,57.36
5000.4,6,5.0,0.3,14896.3,3,Excellent,7.51,6.51,1.05,21.01,9.36,136.25,4.77,2.94,109.26
1354.0,1,1.0,20.0,7128.3,2,Good,10.0,2.07,2.07,8.0,10.0,122.21,4.58,3.08,55.89
3335.8,4,4.0,2.0,15048.4,2,Good,7.45,5.21,4.56,24.66,9.98,121.14,3.54,4.68,86.61
2832.5,5,3.5,1.2,9741.9,3,Excellent,7.6,2.0,1.74,26.23,9.89,122.79,5.53,3.04,83.24
2204.4,3,2.0,23.2,9575.3,2,Average,3.86,3.96,1.77,59.29,9.75,61.99,3.39,3.49,56.79
3697.9,5,3.5,18.4,19344.2,2,Average,7.06,2.94,0.99,34.56,10.0,110.32,3.91,4.17,94.91
2276.1,4,3.0,40.6,7202.3,2,Good,5.93,7.4,2.16,37.67,7.13,110.88,5.96,2.44,53.28
2289.8,4,3.0,13.2,5727.7,3,Average,7.99,1.46,3.13,19.56,10.0,112.24,5.02,4.03,76.73
1961.4,3,2.5,13.6,9637.4,1,Average,7.1,4.91,6.23,24.27,8.58,125.05,6.36,3.06,47.88
3066.4,6,5.0,22.1,9591.1,3,Excellent,8.27,3.89,1.84,24.56,10.0,135.8,4.83,2.44,83.81
2933.0,5,3.5,7.0,15804.2,4,Good,10.0,6.04,4.31,8.0,9.76,130.06,4.59,3.03,85.88
1605.2,2,1.5,0.7,7931.9,2,Excellent,5.06,3.19,0.87,52.97,9.2,67.71,6.46,3.45,55.29
1259.2,1,1.5,4.7,6121.9,1,Fair,8.2,2.17,3.45,27.28,10.0,121.66,4.76,3.58,38.55
1861.2,4,3.0,4.9,7361.1,3,Average,7.73,0.36,3.49,40.76,10.0,96.54,5.51,2.84,71.41
1510.2,3,1.5,7.4,8367.3,2,Good,10.0,6.06,5.47,10.23,10.0,99.33,5.02,3.24,48.88
1954.3,3,2.5,51.7,6147.0,3,Average,7.77,7.9,0.53,24.33,8.69,107.5,5.33,2.36,61.66
3081.3,4,3.0,29.4,17229.3,1,Fair,7.58,2.11,0.87,8.0,10.0,142.64,4.96,2.87,75.6
1702.7,3,2.5,49.5,8339.5,2,Average,8.03,,3.41,17.32,10.0,111.11,6.17,2.38,53.69
1968.5,3,2.0,65.0,5768.1,0,Excellent,8.16,3.53,8.5,14.87,10.0,124.13,5.27,3.34,45.04
2039.2,3,3.5,10.2,10245.7,2,Good,9.12,0.62,1.19,18.76,10.0,139.66,4.83,2.77,75.13
2689.1,5,4.0,4.6,8128.8,2,Good,5.03,0.33,3.54,61.44,10.0,82.21,5.48,4.96,69.57
910.1,1,1.0,14.8,3157.7,2,Average,5.79,1.3,3.05,46.29,10.0,86.96,3.5,3.69,43.01
1615.9,1,1.0,38.3,8514.7,1,Average,9.62,3.85,2.52,17.92,10.0,152.87,6.31,2.18,44.94
2151.6,3,2.5,11.3,11587.3,1,Good,2.97,5.59,2.6,56.7,9.4,59.76,3.54,2.84,60.6
3041.3,6,4.5,12.7,13172.7,3,Excellent,6.35,0.75,0.43,27.46,10.0,96.72,4.47,3.93,78.61
1682.2,3,2.5,2.6,5818.8,2,Excellent,6.77,9.55,5.14,30.41,6.02,114.01,4.7,3.58,56.48
1036.1,2,2.0,9.8,6433.5,1,Good,6.18,2.77,3.58,34.88,10.0,81.67,5.47,2.22,35.76
2482.2,4,3.0,8.8,7950.9,2,Good,9.35,8.5,1.37,9.39,8.45,114.79,6.98,2.81,80.61
1599.8,3,2.0,7.8,8393.2,3,Fair,7.36,0.72,2.47,33.71,10.0,86.85,6.33,3.88,57.13
1317.7,1,1.0,39.3,5748.4,0,Fair,5.8,2.16,2.3,30.57,9.36,99.68,3.58,3.68,45.7
1606.0,3,2.5,1.1,7906.4,1,Good,5.36,,1.14,51.27,10.0,84.33,4.23,3.83,53.45
1873.2,2,2.0,64.5,10597.9,1,Good,7.01,1.9,1.65,27.3,10.0,117.15,3.66,3.19,54.91
1617.0,2,1.5,0.1,8567.2,4,Excellent,8.6,8.75,1.28,19.37,8.14,124.6,3.77,2.76,62.69
923.4,1,1.0,52.4,4852.9,1,Fair,6.75,6.26,3.83,36.94,9.53,83.42,4.55,2.44,28.58
2735.2,4,2.5,14.3,15491.5,3,Fair,6.26,5.26,1.24,34.43,8.63,91.99,6.64,4.11,64.84
3121.9,5,4.0,21.8,16986.2,3,Good,5.25,1.28,7.37,53.83,10.0,97.91,4.93,4.86,75.58
2510.0,4,3.0,3.7,14518.2,3,Average,7.17,1.53,2.12,18.22,10.0,103.82,5.07,3.61,79.28
1341.9,1,1.5,19.1,8808.0,1,Fair,7.07,1.16,3.51,39.66,10.0,122.96,5.45,4.1,48.97
1862.1,2,1.0,38.5,9845.2,2,Average,5.2,5.25,0.88,43.6,8.63,78.41,4.17,2.8,41.34
1993.6,3,3.0,2.7,5899.7,1,Average,8.35,1.8,1.13,27.88,10.0,131.07,5.12,3.38,67.68
2464.1,5,3.5,2.4,8417.1,3,Excellent,9.57,12.52,4.41,17.06,7.93,110.11,5.47,3.35,67.85
2524.8,3,2.5,6.5,13805.0,2,Good,6.59,1.65,0.29,42.25,10.0,97.59,7.91,3.69,76.33
1545.4,3,2.5,3.2,7806.9,2,Average,7.04,0.8,1.12,31.31,10.0,100.59,6.22,3.46,50.81
2056.4,4,3.0,2.1,10418.5,2,Excellent,4.51,8.7,2.25,55.06,7.28,57.31,7.01,5.48,61.21
2345.0,3,2.5,20.4,9791.1,2,Good,7.83,5.08,5.05,32.59,9.72,130.58,5.23,4.0,68.51
3326.0,6,4.5,4.3,14031.1,4,Excellent,7.34,3.0,2.8,31.24,10.0,100.4,5.78,4.37,89.94
2557.0,4,3.0,19.8,12966.3,0,Excellent,5.91,6.46,3.75,52.07,8.13,82.59,5.49,3.6,62.57
2633.8,4,3.0,35.6,14251.8,2,Average,5.16,9.75,2.73,46.51,7.88,102.58,3.23,1.81,59.96
2057.7,3,2.0,19.0,6653.8,0,Good,9.83,6.52,1.87,8.0,8.88,140.25,2.5,3.74,68.63
3273.6,5,4.0,2.3,18072.6,3,Average,7.19,7.72,3.7,26.36,8.21,118.59,3.96,4.22,88.3
2306.3,6,3.0,15.3,12416.9,3,Good,4.85,1.21,6.15,58.22,9.84,56.92,6.57,4.45,72.27
1478.3,3,2.0,9.0,6515.7,3,Good,8.04,2.49,2.77,15.48,10.0,106.28,4.77,3.35,66.27
3265.5,6,4.5,7.6,13352.3,3,Good,6.91,5.28,1.2,35.43,8.71,133.71,6.06,2.32,88.23
2551.1,4,3.0,6.9,7279.3,2,Excellent,6.61,2.59,0.28,30.57,10.0,112.93,6.64,3.18,74.28
1711.2,2,2.0,47.7,4550.2,2,Good,8.26,3.49,2.4,13.86,10.0,104.98,3.79,2.31,51.93
1689.5,3,1.5,24.4,7615.1,2,Average,1.8,8.4,5.33,72.66,6.79,48.82,6.82,4.37,36.08
2216.8,4,3.5,2.6,6946.4,2,Good,3.25,1.32,0.52,56.46,10.0,48.41,3.92,3.74,67.25
2349.9,3,2.5,11.6,8792.4,2,Fair,8.98,2.68,1.74,10.0,10.0,147.81,4.97,3.02,73.99
2141.1,4,3.0,6.9,11039.4,3,Average,6.27,2.85,5.81,36.3,10.0,65.3,4.01,3.96,62.69
2228.2,4,2.5,65.0,11101.9,3,Good,5.73,1.63,0.43,42.01,10.0,94.77,5.46,4.5,58.61
3622.7,6,4.5,65.0,17890.8,3,Good,4.09,1.67,3.85,50.43,10.0,75.7,5.02,3.99,81.03
2907.5,4,3.5,6.9,9904.2,4,Average,6.85,4.89,1.82,38.08,9.38,88.19,6.08,4.9,77.42
2136.1,3,2.5,7.8,11692.9,1,Good,7.07,8.69,1.64,39.96,8.29,102.49,6.3,2.74,65.69
2777.9,4,3.5,16.5,14641.1,2,Average,9.09,3.41,1.28,19.77,10.0,134.83,6.94,4.13,78.84
1392.2,3,2.0,11.7,6286.2,2,Good,7.17,2.34,4.4,48.08,10.0,82.57,6.03,2.31,53.32
2296.8,2,2.0,4.3,12744.1,2,Excellent,5.95,4.64,2.92,58.42,9.41,75.57,6.1,4.82,68.11
3764.1,5,3.5,19.4,20960.2,2,Good,7.23,14.0,3.18,28.13,5.81,105.98,4.71,3.95,83.72
1851.4,3,2.0,7.3,9640.0,3,Average,8.5,0.48,2.3,12.77,10.0,111.05,5.0,3.12,60.72
1485.2,2,1.5,19.1,7058.4,0,Average,8.1,3.57,2.64,22.04,9.82,111.71,5.55,2.53,56.8
1590.4,3,2.5,8.7,5657.7,2,Excellent,7.62,2.8,0.32,28.23,10.0,112.33,3.84,3.0,65.32
1364.6,3,2.0,21.7,6098.7,2,Fair,6.99,3.22,1.31,51.32,10.0,92.69,6.44,3.21,46.45
1518.3,2,2.0,19.8,5082.4,1,Average,5.45,0.27,1.44,40.71,10.0,87.34,5.05,3.56,43.85
1755.2,1,1.5,12.8,6462.1,1,Good,4.64,10.17,2.66,51.54,5.7,82.54,5.41,3.39,32.78
1221.8,3,2.0,22.0,5178.9,2,Excellent,4.36,0.49,1.38,45.22,10.0,86.0,3.53,2.92,50.17
2009.1,2,1.0,11.1,10595.6,2,Good,7.21,1.38,3.32,29.67,10.0,90.46,4.8,4.27,62.59
2740.2,4,3.5,2.2,9436.5,1,Average,7.4,1.33,3.78,20.27,10.0,101.27,6.15,2.13,75.09
1454.3,3,2.5,3.6,9026.8,2,Good,8.47,4.43,3.76,8.11,10.0,130.64,5.66,3.83,59.65
3400.7,5,3.5,5.1,14429.2,3,Good,7.51,3.76,4.24,41.44,10.0,90.63,6.11,3.54,81.57
2389.4,4,3.5,1.2,8909.5,2,Good,8.39,0.4,2.81,29.74,10.0,122.99,4.83,3.39,76.23
2866.1,5,4.0,22.4,11206.6,2,Average,6.27,0.72,1.76,34.51,10.0,97.44,5.34,3.87,79.42
1587.2,3,2.0,8.2,6727.8,1,Good,7.89,1.43,0.96,38.07,10.0,79.49,5.09,2.9,58.51
2694.8,4,3.5,1.8,16327.0,3,Average,4.7,4.1,1.66,39.77,7.68,72.1,5.93,2.82,61.77
1363.5,3,2.5,30.9,8227.9,3,Excellent,6.39,8.67,1.32,34.61,6.48,103.14,5.49,3.18,48.66
2728.7,3,3.0,20.7,7563.5,2,Good,3.2,1.41,1.6,62.47,10.0,58.87,4.78,3.01,58.23
2122.1,4,3.0,10.8,12458.0,2,Good,6.56,2.59,3.72,46.22,9.89,93.76,2.5,3.22,73.24
2425.1,3,2.5,5.1,11949.5,1,Good,8.7,1.69,8.5,20.34,10.0,127.29,5.39,3.94,69.04
1324.2,3,2.0,3.0,3916.1,0,Good,6.63,2.96,8.5,37.47,10.0,115.05,3.35,3.48,55.33
1460.8,2,1.5,11.0,7353.8,2,Average,7.8,3.36,3.27,21.22,10.0,122.22,5.96,3.42,52.36
2462.7,3,2.0,39.0,12425.3,2,Fair,6.99,2.54,1.8,35.38,10.0,94.82,6.12,3.57,57.62
1433.8,3,2.0,3.8,5556.2,2,Good,5.47,1.78,1.93,56.08,10.0,67.52,2.69,3.15,46.43
2349.9,4,3.0,15.1,13237.0,2,Excellent,6.16,6.98,0.42,24.47,8.71,103.16,5.53,4.08,67.69
1238.3,2,1.5,58.7,4955.3,1,Good,8.62,5.38,1.29,30.7,9.02,107.68,5.5,3.82,44.96
2688.8,4,3.0,18.2,12131.3,2,Average,7.79,14.0,2.13,25.16,5.3,107.19,5.61,3.4,59.66
1298.0,2,1.5,10.4,3157.5,1,,5.39,1.9,4.57,32.57,10.0,89.78,3.84,2.55,47.75
2424.3,4,3.0,22.7,13906.8,2,Average,4.0,0.33,2.36,50.6,10.0,87.08,5.72,4.38,57.14
2487.3,4,2.5,31.3,12081.5,3,Good,6.87,3.57,4.15,41.07,9.15,122.03,3.81,3.9,61.05
1565.8,3,2.0,16.1,24896.25,3,Good,5.45,5.1,3.96,39.71,9.43,88.55,5.96,3.83,42.42
2449.7,2,2.0,37.0,9149.9,1,Good,6.18,9.04,1.47,41.4,8.0,88.94,5.68,4.67,54.57
2188.9,4,3.0,13.0,7262.3,1,Fair,3.88,0.23,1.88,44.69,10.0,52.83,4.84,3.92,56.24
1654.8,2,1.5,31.9,9685.4,1,Fair,8.37,6.97,2.61,8.0,9.11,148.71,5.67,3.36,58.34
1403.9,2,1.0,54.7,5090.5,3,Average,6.33,2.53,2.69,28.93,10.0,93.68,4.16,3.02,42.23
1005.3,1,1.0,12.5,6753.0,0,Average,6.6,1.7,8.07,41.95,10.0,110.37,4.59,2.99,38.54
2258.3,3,2.5,16.7,11908.7,2,Average,5.0,1.0,1.28,46.36,9.84,85.26,6.48,3.61,58.29
1155.5,1,1.0,16.9,6275.0,2,Good,6.0,5.58,4.47,49.14,8.08,87.07,6.44,4.13,28.2
2066.0,3,2.5,27.4,8161.7,2,Average,6.72,1.65,2.23,44.23,10.0,94.75,3.99,4.13,59.89
1822.2,2,2.0,31.2,8578.3,1,Excellent,5.4,3.17,4.86,40.36,8.32,67.69,4.52,2.36,49.98
2534.4,4,3.0,0.5,9880.8,3,Average,6.11,2.49,8.05,49.33,9.61,111.0,4.59,4.09,58.76
1797.7,2,2.0,23.8,8509.2,2,Average,9.0,1.18,2.11,12.66,10.0,126.76,5.27,3.18,67.48
1780.6,3,2.5,27.6,9747.2,2,Good,3.35,5.16,3.56,65.21,9.22,83.54,5.05,2.96,49.54
2581.6,5,3.0,21.7,11611.6,4,Fair,6.83,1.33,3.48,41.64,10.0,97.29,6.62,3.67,58.31
2246.8,4,2.5,22.5,8347.8,2,Good,5.09,5.15,0.89,47.47,7.89,79.32,6.89,3.99,59.66
2232.0,4,3.5,0.8,11460.6,1,Good,8.91,1.89,3.56,19.93,10.0,111.55,7.18,2.48,85.28
2354.9,3,1.5,10.5,6798.1,2,Average,6.17,0.3,0.93,41.28,10.0,91.65,7.58,3.56,59.76
1167.4,2,1.5,30.7,4369.3,2,Good,4.62,4.87,2.27,53.02,9.46,60.71,3.46,2.18,41.15
2604.2,4,3.5,48.9,13610.5,3,Average,6.11,7.55,3.01,34.87,8.86,100.92,4.99,3.99,61.18
2475.9,4,3.0,4.7,8269.3,2,Excellent,7.13,0.61,3.32,26.97,10.0,108.5,4.44,2.57,71.94
1399.9,3,2.0,15.6,6579.3,2,Excellent,10.0,3.02,1.43,8.0,10.0,160.65,4.21,3.54,71.89
1834.6,3,2.5,29.4,10278.3,1,Average,2.7,0.44,4.04,76.71,10.0,35.67,6.75,3.13,44.03
1970.9,4,2.5,25.1,10426.2,3,Fair,4.34,5.87,1.54,37.34,8.61,91.95,5.66,2.97,55.7
1906.3,3,2.5,17.4,5837.9,4,Good,8.85,14.0,5.56,15.59,6.5,113.07,3.45,1.9,56.42
2245.9,4,2.5,0.3,6700.9,2,Fair,3.78,2.39,5.49,53.13,9.32,73.33,8.05,2.35,52.51
3297.7,6,4.5,23.2,12899.1,3,Good,6.52,1.4,1.95,35.7,10.0,83.91,3.2,3.34,84.54
2917.9,5,4.0,26.7,10302.1,2,Average,5.63,6.18,4.79,44.36,8.14,92.58,4.81,2.7,69.49
1262.3,1,1.0,23.1,7691.9,0,Good,5.35,2.55,3.51,37.9,10.0,51.34,5.3,3.16,38.39
2484.2,4,2.5,26.1,11684.0,3,Average,6.19,2.11,2.88,47.41,10.0,86.8,3.96,2.81,72.62
3181.6,6,4.0,10.1,11849.1,3,Good,5.9,1.03,3.93,47.19,10.0,94.35,5.81,3.19,78.9
2287.9,4,3.0,65.0,13457.7,1,Average,8.4,3.26,3.11,23.75,10.0,146.21,4.52,2.5,66.9
2927.3,4,3.5,26.5,16495.6,3,Good,8.89,3.18,4.61,19.52,10.0,97.45,6.11,3.04,69.99
4041.2,6,4.5,15.6,14632.1,3,Fair,7.27,1.18,1.24,24.01,9.81,108.54,5.64,3.2,98.62
2859.2,5,3.5,49.0,12455.7,3,Average,6.08,0.96,4.49,37.22,10.0,87.6,2.5,3.42,65.18
2180.4,3,2.5,43.0,8005.9,2,Excellent,6.97,2.05,3.03,35.91,10.0,78.28,3.49,2.03,58.68
2880.7,4,3.5,30.3,16524.1,2,Good,7.95,2.12,1.56,31.97,10.0,100.67,6.13,3.44,70.98
2102.1,4,2.5,14.9,9621.6,3,Good,8.3,0.64,2.22,22.2,10.0,113.89,5.64,2.57,61.16
2015.0,3,2.0,13.5,10598.9,2,Excellent,7.17,1.23,3.41,32.78,10.0,113.95,4.07,2.38,69.84
1766.9,2,3.0,7.2,7468.2,2,Average,9.25,0.76,3.05,11.27,10.0,132.6,4.46,4.32,60.05
3453.7,5,4.0,5.2,17159.0,4,Good,5.39,7.61,1.16,48.64,9.18,68.61,5.1,3.95,76.38
1500.5,3,2.0,12.9,4389.9,3,Average,8.55,0.45,1.05,21.26,10.0,97.67,2.97,3.81,50.48
3416.4,5,4.0,15.5,19683.3,2,Good,7.77,6.95,3.34,27.56,8.29,120.18,7.7,3.23,89.58
2380.2,4,3.0,5.0,14298.9,2,Good,5.4,2.6,1.93,30.25,10.0,84.39,4.12,2.96,67.25
1224.4,2,2.0,46.1,6396.7,2,Average,6.92,3.7,4.63,33.74,9.43,127.13,5.23,4.52,42.48
2272.6,5,3.5,14.7,11797.8,2,Average,7.04,8.42,3.81,36.53,7.07,101.05,7.04,3.5,65.1
958.1,2,1.5,13.5,5666.6,1,Good,6.24,1.66,4.06,39.98,10.0,112.82,5.0,2.73,45.05
2487.2,3,2.5,10.3,14632.0,2,Fair,6.22,4.08,1.34,29.0,10.0,104.2,5.55,2.65,65.06
2723.9,5,3.0,1.1,9390.0,3,Average,3.76,3.76,7.81,49.47,10.0,79.69,4.15,3.63,70.42
1624.0,2,2.5,38.5,7611.5,2,Good,5.26,14.0,4.34,37.46,5.02,91.54,4.6,3.14,35.29
2086.5,2,1.5,6.9,11051.2,1,Average,6.07,0.35,5.88,40.86,10.0,101.18,4.18,4.17,55.49
3959.8,6,4.0,18.5,20028.4,3,Good,5.47,2.14,1.72,52.66,10.0,55.81,6.61,3.45,93.41
1674.0,4,2.5,16.8,6839.8,2,Fair,4.96,14.0,6.23,42.23,4.51,78.72,4.47,2.5,47.66
1379.4,2,1.0,15.8,8252.9,1,Average,8.41,1.47,1.86,32.89,10.0,112.42,4.38,4.8,60.77
3356.3,5,4.0,13.4,10248.6,2,,6.31,10.99,2.75,45.43,6.92,115.39,4.25,2.63,71.54
3971.5,6,5.0,3.6,20870.3,2,Average,10.0,5.63,2.41,11.99,10.0,125.98,5.62,2.48,101.65
2000.8,2,2.0,5.9,7486.8,2,Average,6.9,1.53,1.05,36.13,10.0,100.44,5.84,3.34,60.77
2847.0,4,3.5,13.4,10681.3,2,Good,8.37,0.29,0.89,8.0,10.0,132.49,3.0,3.75,83.05
3195.6,4,3.0,28.0,15015.0,1,Good,6.13,1.25,2.36,33.83,10.0,99.66,5.27,2.73,79.72
1540.9,3,2.0,10.2,5864.2,2,Average,5.31,0.62,2.33,34.46,10.0,88.4,5.53,3.92,60.45
1686.0,3,2.5,4.1,,3,Good,6.97,1.99,4.8,23.0,10.0,120.72,6.75,3.03,54.62
3074.2,6,3.5,1.7,,1,Average,8.83,9.18,2.58,21.73,7.81,130.21,3.85,5.23,76.51
3603.8,6,4.5,19.6,13993.5,3,Average,6.34,2.5,1.67,43.91,10.0,90.28,3.97,3.65,89.05
2433.3,4,2.5,9.9,8134.5,3,Good,7.3,2.1,6.67,38.19,10.0,90.85,5.91,2.59,63.41
1468.6,2,2.5,2.4,7565.5,0,Average,6.96,0.98,8.5,33.33,10.0,111.9,5.13,2.87,51.73
4005.7,6,4.5,20.2,16160.0,3,Good,6.32,3.31,0.92,42.55,10.0,86.94,6.72,3.77,93.09
1659.3,1,1.0,4.2,8395.8,0,Good,6.42,2.14,3.5,24.06,10.0,95.4,6.41,2.79,49.75
1777.0,5,3.0,12.8,9210.6,2,Good,4.7,4.94,0.7,37.23,8.56,94.18,5.51,3.34,53.15
2252.6,4,2.5,6.6,12398.9,2,Good,6.48,2.52,1.72,34.58,10.0,96.42,5.13,4.88,68.39
3442.5,6,5.0,48.3,19441.5,2,Fair,7.68,7.17,1.34,32.34,9.01,107.05,5.03,3.88,79.52
2694.3,5,4.0,4.7,8942.2,2,Excellent,7.03,5.09,3.05,28.59,9.44,101.96,5.17,3.85,82.35
2310.5,4,2.5,9.8,13241.9,2,Good,6.83,0.7,5.01,22.76,10.0,100.03,5.27,4.89,69.23
2350.0,4,3.5,57.7,13602.6,4,Fair,7.81,0.67,2.73,21.97,10.0,100.88,6.76,2.83,57.72
2028.9,3,2.5,6.9,8510.4,2,Good,6.85,0.28,1.0,22.78,10.0,127.27,2.96,3.39,74.41
